array_sha256,denominator_included,extension_used,final_prefix,frame_id,initial_prefix,key_dependent_disclosure_bits_total,outcome_epsilon_ec,policy_id,policy_sha256,protocol_epsilon_ec_bound,public_control_bits_total,qualification_role,stage1_iterations,stage2_iterations,status,stratum_p,transcript_event_count,transcript_sha256,verification_attempts
948395c705a5d43c0d24f186bf14e7cffefc5f21871d2192025afb0eac302f51,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_010,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,7,0,verified_success,0.3,4,da6da65ec874cb2870f3084ed6d88c69aa7eaa091c047ecf12960448439d369d,1
40ae376e4acd09f8119066abeb4a9824fe82109444fe809231c9816102250650,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_011,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,639e72a37d3c808fe5b213e7d1c8a80cb54d40e011158a5c99b3bc3d781c21b1,1
a6bf4aaa9fe8545a7e20cba6fae843ba0f56f2cc1bf5f3bd5a6fc1e545030ef8,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_012,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,899ec609a55353f816e3159b1c4feee77e992326c23f89e0a3908ccdc4c11fd7,1
411821c7e5e8427bd6efa71e5eb0ccabce5f6f4459278114397a95777899518c,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_013,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,a126b150b817f925a36b53a4780686279f3ab1bdb2a7bc20b5a2aa39c3bdfe81,1
080d58eb00a1000ba9d5b2c93e25f73468c4c5645b53309dd2d4c8ef503500f6,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_014,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,78c5b034a67ccdcf9e36ddc223366713f11a9fa03f0bc9f2eb28a78c20d9c781,1
e7a079e48713a5e5bc930765b6a079c1f59560627c9c46ffbb67fd46e34d071c,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_015,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,5746f91ae961ede814a6505357bd0dd300e54724a001ba7257f74d9fbdd8168d,1
650f02b1dbd97d4be2f8df636191cc8a7678c00ff1c09c746582481fdcbfbc49,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_016,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,6,0,verified_success,0.3,4,a28b5e8edda47e9a46641f191953c44df085689aade616408555a107fc20fc72,1
122042cf9a0c52a97ecdf2d2276d3d307780401fd63b1c60f3620249073d58de,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_017,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,f09dc64049c59675f61c0353bcb092ed5a01e74a79658158cf31a11c81fceae4,1
4f09bb917dd6a75462afe8c8f5d4cd1af1c3a4bdcff56f0a58b8f2eb0f7f03db,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_018,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,4,0,verified_success,0.3,4,f0d40507375d1f0541f2a8d02b139ff40af91f2773c04f15e794b080a82bf36d,1
6c5bccb8965110b48129c71ed65ff772edd2658026877f99455c6ef7b8fd4e44,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_019,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,531090f7b33bd6dede351fceeb96ec1b155dd9aac1c52956fb7f6c1d112f0da6,1
00aa1dbc233daab57ee839d62200f4ce0dda78062440388888a7923b44a4ccc4,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_020,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,9e3d94230c8e0b8a33cd79003aa9a08933d8449180ae118ba2b8b8c6b1b533a2,1
218fdf09d89bc3a1dbb1094938a6ddc77343c497f688feebb0380e9029a36966,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_021,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,f695e4a9b4c7e4b294a3656f595ae178d9c1d2088f815c214ea8b28c5e53a441,1
1b3cfb7dc61c88f2c0a4f6e4293fbdda60b08aa655be90e224cf845f64cdf226,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_022,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,fbd0d7e04483ba3d2d654baa97e0a7ab41165b8c0286eddd4c25b761907c89c6,1
04a6d0032590c5a0b0ba89a77c9a1c6819ab01ee637b5896b1db7f02099ec277,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_023,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,e46023e672936dcb24fe8407010d235ee22ba32d580f50ce7f3a12bc41f42987,1
c17cb62057c780ed7340eb28511bcdb808a93e2e8f46455df98f82d9fc5d5d2f,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_024,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,4,0,verified_success,0.3,4,00f0af85a2b05b88169ae6095b9c6b03b8a80f17690350f40d8207e82cbb13f4,1
6348e6245356e578a104e8ff20efeaa0dd9249eeda942fc0f06c0f035f5f33ff,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_025,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,4,0,verified_success,0.3,4,0aebddfcfec3852eaa13a63817fa78ffd6c6b2048f311805df970279f8bc3e7b,1
c487639a04d475add3a9349b322c57c13a68c6d416b7d617e5997e2862351e4f,True,True,48,nbldpc_formal_v4_ir_q1024_p30_development_026,40,544,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,707,development,12,5,verified_success,0.3,7,0d92ee41dea9f66fa1c08b680eb4f0872d41dcaf0840cdf97c8cfbfbaef70b80,1
243b8ebd3d4cfaab97d884a1bbb45db1e09158274ff8af9aa78e12a639fd84b8,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_027,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,ece97c4a2ac1a92e2a8116179718619869d631bd1b0cf37a9cada65a2624c50e,1
e07debd5d4c2185661738ba35bb54cd46aeeb8228c786af686b3eba5c983f9b9,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_028,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,e8f9bdce727fc9115af1b36b3fc32d1f9a7fc72f97a6423dbce57a5f9eb837bd,1
7d10855a28b710815dfaf58c5f7d9c76ac87414c9c2ca218e44ecfc2f3412e1e,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_029,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,9c8c443f076347706d5cfabd9c233dd186905bf133a29eab14d0be16271e42eb,1
08d052c81cc333ebeaa383dae610edbc6580ff3ac664636b91dc19eb8df5d210,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_030,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,56861ae78a29a1ad8817a9136ce3057f9d6590dfba94cdb0fbcec47f1130b3c4,1
cf4a1abbcc9ec5bf31bc11736923063193329de26a0f5c1e515de6e4ddd1185e,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_031,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,4d295c7ee8430459f8d0eb5f3a029a175c99cf344fd31315e405c5ede9a91e69,1
c1ff3e0c5ee16115049d33163f9555a9623aa1ad3e9e5f71e95378d962d9fd83,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_032,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,08b48d2d2ec939a4fe95dd0e8a5c98da9687ea79313a3e24f3c9850dc30cba52,1
76285304bc8f3d90ec78af61a764b94ff793a033d221ab69300924685ce2f7c2,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_033,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,6bfe78d9fa2a963854e714439b59b55f8941e6634e95ee14bcc39e867be23001,1
34a791ed1e0bf609477afbfedab7bfd8255922280994d24d57a311289934f9f1,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_034,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,6d1926dba62359ec238f4a1223bddb94fce1e2986b2fd5e502212bbfc9df5a05,1
1a15aebe6e13b556ba53aa47fcd75dfd79e34ddc80f77405eef236ba7407df8f,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_035,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,f144480c9b7b812cfc14d503c7f25848a00db6d39a7fb048d8fcac69837b75c3,1
156d3191c223af389a393ba755c047929e7dcd2aae7779825128bcb80a0cd53a,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_036,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,e45152ff582aa039f23cd19634b0ef351d28ce8d3094f1ad71501e3ec2ec6756,1
65b1f7ac498a7d43290a93fe657df0f3fdc027ba68b03db96a493742b58ed0e9,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_037,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,1,0,verified_success,0.3,4,b2174f0467b2ab302689e4f77671be8d376c0077cc7402d5be5922c5f8d3dfe3,1
34e7a2b6be81c45a36e7e20c37c0de6d83bd0cae39c5af8ebd5fdd17f49f7470,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_038,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,a6faa60b4b28098fcf8b8126f2326f003dda178a8d1e620cc0c30808cc4bd8a2,1
5a6765ae87e4d285efc8686e15d0840b1df7daf72728922dbf23ab159752d837,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_039,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,83b2693c55c1fc401bf0885c27527bd8838eb41276b019eaa501de2b98392230,1
ef6833429574e9b24b995fedf4ac1d32526f9e76cbab2b23a07c7a8f6880a57f,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_040,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,5691eef334ebae01870e7319ba7db7ceee53e1352a6f3324d4aa43478a9eb80f,1
3f61c4eaf5199c1521a50745167b4ac7bd7f3798c6cac8b119422dc0ac61e306,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_041,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,e740231cfd8fd90d8654b2b95d8bc1676b4e474d0c0619840bee8e5df26b8f8d,1
a20424bc5a0a0d7516a86fb1f517d37e37e09225ad02f52db0088a4041e3e59c,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_042,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,a722a15f1edf3ff361a142f4b1b3e6339b074a5cbc0897c478eb47464846ff19,1
33d39c6160ec8879daf224a5d3fc9de73cb07829094d20398437f1f80f8be158,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_043,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,46414e2a1819bab79407b02e491cb84e91b5b46932aeed065f9b05fb901764a6,1
935ec6c103b72b61baaee3330a27ce85c7ffe9c2a9c65a3e36793c2df955d828,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_044,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,794b6768cdb489be6925fbeb8a98d272f607d2082c94cb6fcaf1add752ff8944,1
4444181427d7c11a07ef02b73308221cb52c6932635d5366ee57d343d3d7bed4,True,True,48,nbldpc_formal_v4_ir_q1024_p30_development_045,40,544,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,707,development,12,4,verified_success,0.3,7,baf674467df52bbb79db6c62552e6851af30de690b99a80b8373a900443e04a0,1
bfdf0747659b3c87c41c2c7eb7fab223644b20900f6e20c858e7fe25917b6c29,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_046,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,156249e2cd7077e0245bdde1e1ded3380b7364177de2d6dc8ac114661125e82a,1
6c7526054bf99288e5c1d380c4cff55dc98c029f835ce313ebf2fe1442eb4876,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_047,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,a79a174cabe753b712ff1db716531187e8df9fb27d51b378483990c512d2e79d,1
3cc4ee46fae64204b68a30dd10a97ebc63f79db8ac225bbb350a2e2ded1f3487,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_048,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,80a24d1909f986cc62edd081c96ce84f6fadfc598f4808cdb8bd9a3f6490191a,1
faf0399a2764ea007870afd31cbc4590e56ef77e73fe4ec3478fe854634a9aa4,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_049,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,396628beb3072f87fb88dd59bc283376c2ecc041674b585442df08bb7d8db8c6,1
622db6665bfbb4bfe30f1cebffdf694bf06a3a0ded78641ea674a51a6007dd5c,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_050,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,98ee31bf6189fd90f2f91661a41bfde9eed7afbfbb0ec0d979970bf1330e7197,1
9959fd645cb85c3e0a51d3081768be74187f9848729a98606bc9514d75f218fb,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_051,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,4,0,verified_success,0.3,4,1a6a36863dedcdcd2825ad1904cee391a3f1249fd8a8a1ebc7778c2e6d5d2728,1
dafbba5b587420286217338a3a2927146245feb1931196c3e07c0e2c2ae4530e,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_052,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,1,0,verified_success,0.3,4,cb321e7ca209b471121c21425b6c6f9e7d67eb6218270dbc763b9cdc006a9991,1
ef873c7ea905dcb3d3b94416cd59efb36a897e5a04c192ef15eabce4905e9f83,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_053,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,ffc382b070717ffd022962ab2a5a920cca984873f0ae41a11b50806fd044cbe8,1
9eb59a8b9744a56a75b380c382fd0ca9075314c838d1abe0483eebaa8d178d5d,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_054,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,6f9229670de85ccc65c5dbe5be1c07650a60fd5fa9c283902eb9310d2aa99a2c,1
520e6a73f1ea85ca229f69a63837ed75d809302f7afbbbf928da288cbbc17f6a,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_055,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,6753d703fbde082d0a20febfe81fd4cdd6351219d099f7316e01038a62ef9941,1
74781bac1ed88f6f36f6de4c5b76c42c937793cd918d794261be0edde6aadda2,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_056,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,34cf4a6156a3d0f12a018258310c33be5d412312b1fc28dd42d8ab3b69430667,1
fe06c43b0ed0cc34c4b2a80a4150eebf56cb1503e8bd42f7e3271bb1d6be12a2,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_057,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,5,0,verified_success,0.3,4,5c564a0012d3e717f29539b260405382af24ff016bc071a9e51f663a839e9d22,1
69169a6b51054113c61146ed32e1abb2ebdd7771ddcf54716e6dde4efbd12904,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_058,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,bd7af185d6fdc4374627feae573f5fb15d012596f3a29608dcb24f2e875df9e7,1
c2be22b905a48e0c3383175f50ee2905991ef1f666f3d0fd9671a9f0f85b0668,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_059,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,27fec546abfb6cbb88df575f7077fb7a4081c1eb2837a0b33f0ef21396d06360,1
6bcc9bb0bc6b1358034d76a00fda01f492d9e71b7fcedd64fca2f002dfe3408e,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_060,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,6cd543fdd3ea50b11589d9dfe14a273034b803669dad8f43f2d924f63b40c397,1
9f04a807ff686dc0097ff886ede387f003866846aa3a3cf68249478974cf1168,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_061,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,2,0,verified_success,0.3,4,b0900fe5f25983a762e33383be195795bf12edcd072de357395561628251bf08,1
02387d2c89318bc8603c80df391c844ea1a8894cc3666097f4cbc29f43b605ee,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_062,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,defc16c7b9ad46ca4c1ef60440ca4d524c7eb7c0c7d6c23ebf43214428ae21e3,1
1ed1e881e904099ee660eedfca6bd8e384c51036c0cb12a3397567ee137e298a,True,False,40,nbldpc_formal_v4_ir_q1024_p30_development_063,40,464,5.421010862427522e-20,nbldpc_v4_ir_restart,f79d98285b52fd89170f02b6537ae47c57a48db8e24239536fa43dace8a3609a,1.0842021724855044e-19,705,development,3,0,verified_success,0.3,4,071bc387c6c2eb29a43d6111edea39e4279efa85b0f188b015a2ee8eae7f3552,1
b2fa671dc4360fc8df86500d91d2ae66fa47a70e4965884597034a393bc9e76c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_000,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,4,0,verified_success,0.2,4,0141ea074ac6ece5a20f6b237984337497b1da6a33b6e5d4563777fc3503792f,1
bfc53d72fdaffbaeec9860a5938be1c3b6fae71a9ce8dfd5b63803cafdbec030,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_001,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,4,0,verified_success,0.2,4,9e3d3e4a0ab2a833941dda4b901590b58e070013623815bde23430f9c68fc067,1
7051c5767e0cb0af236a6a72fc72b3512dfd6915525a364ae11f5d0489d390bc,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_002,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,2,0,verified_success,0.2,4,9dc2639590349d51564c4474b576f8e2926aad43daf431c49db89a1e5a56966f,1
c1441e42a12b5e6f29c334650cbe7775999752f3c5f2488d7f9ada93f7ba733b,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_003,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,2,0,verified_success,0.2,4,29f79109b760661c4e0eb321b0a2d833867c952d6483202a9293b0efddb370e3,1
2dfd1e1314e57e226fcc400acb7bc870ca5873bccc469fe739f02dc883ba52a1,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_004,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,2,0,verified_success,0.2,4,180e86f47f225d175cd5c9688e283cde67d82cc53c9ad363cfe59cb56d482713,1
19e84eb747da818b14359f9106c0daccf103713c86203557b81ae27f17c0526c,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_005,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,3,0,verified_success,0.2,4,3e04691c6a1b79f388b4902ec42e2ecc98c5f907b3e7e5e06a6747c22a308f7d,1
94f8e1447989a2b46c14f96bcafd9278130de5589c4cb988eed58743b4a878ab,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_006,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,2,0,verified_success,0.2,4,215a4a40d15c53d727b5ad942f570d344fb3899bd10836da893ba6a686e781c4,1
98dfc361e47f04231bd1c35ac253c97cdf05ece138c2a908dc96fdd47f065289,True,False,32,nbldpc_formal_v4_ir_q1024_p20_confirmation_007,32,384,5.421010862427522e-20,nbldpc_v4_ir_warm,825843d3d2d141f5005b8b839d4e886ae01fbfc4b60e60ad2ea41acf6a890372,1.0842021724855044e-19,705,confirmation,2,0,verified_success,0.2,4,a64141f776a0ef7c87e476872abf62a089d75ee7efffaf74af06515ded7a013d,1
