attempted,calibration_source_sha256,cascade_lookback_bits,cascade_parity_bits,cascade_primary_bisection_bits,codebook_ids,dataset_id,denominator_included,dimension,epsilon_ec,failure_reason,frame_id,frame_len_symbols,key_dependent_disclosure_bits_total,ldpc_syndrome_bits,leakage_comparison_policy,mapping,method,n_pairs,pair_idx_sequence_sha256,plan_frame_id,public_control_bits_total,qualification_role,rate_ids,raw_ser,runtime_s,status,stratum_p,transcript_bytes_len,transcript_bytes_sha256,transcript_first_event_id,transcript_last_event_id,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits,verification_tag_bits_component
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,toeplitz_mismatch,synthetic_q1024_p001_qualification_f001,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f001,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.1875,0.030999999959021807,verify_failed,0.01,13614,26f94087a0032ed2b13580a425c7c6f185316db866ef008cd645b3c09dd62375,1,42,26f94087a0032ed2b13580a425c7c6f185316db866ef008cd645b3c09dd62375,True,ea91ca5378ba06c0a20455bf0c9271c46341bffc6c0adcf5c2821f6b961b0e35,64,64
True,,81,75,51,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f025,64,271,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f025,1087,qualification,,0.203125,0.0,verified_success,0.02,90954,db83500196cd5b59a51c1dd3af0067632abce2d822b493532532a767e7b35381,1,263,db83500196cd5b59a51c1dd3af0067632abce2d822b493532532a767e7b35381,True,8b07b4fa14a99ddf1fa8e675ff98360232de4b5f2e96e2485a9136f757cb3334,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,toeplitz_mismatch,synthetic_q1024_p002_qualification_f025,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f025,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.203125,0.01600000006146729,verify_failed,0.02,13614,90c79b10230087ef7539db446a0816324a07d5412ecfbe4b47aff64cfa987969,1,42,90c79b10230087ef7539db446a0816324a07d5412ecfbe4b47aff64cfa987969,True,8b07b4fa14a99ddf1fa8e675ff98360232de4b5f2e96e2485a9136f757cb3334,64,64
True,,52,75,74,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f014,64,265,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f014,1087,qualification,,0.15625,0.0,verified_success,0.02,85775,b107c447ae7ae303a1d45068f679517ff9fed59ced137ea3970ff9ff641eb6c3,1,248,b107c447ae7ae303a1d45068f679517ff9fed59ced137ea3970ff9ff641eb6c3,True,c6623eef7f698a486f8ef35a608877a2809f4e304bf55f6741dc056f655b44da,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,toeplitz_mismatch,synthetic_q1024_p002_qualification_f014,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f014,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.15625,0.015000000013969839,verify_failed,0.02,13614,01676b5dfb0563f845bc70d7186a3de1cc520cba695e60c9213ccb5c12f12a02,1,42,01676b5dfb0563f845bc70d7186a3de1cc520cba695e60c9213ccb5c12f12a02,True,c6623eef7f698a486f8ef35a608877a2809f4e304bf55f6741dc056f655b44da,64,64
True,,40,75,65,,synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f010,64,244,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f010,1087,qualification,,0.203125,0.0,verified_success,0.02,76981,d879366b372f5a59f7e1b4a120cb7998c5b2d6da4fb4ed2633e088d8fa38a1a9,1,223,d879366b372f5a59f7e1b4a120cb7998c5b2d6da4fb4ed2633e088d8fa38a1a9,True,9a502a89fb299ad8cfed910e0fb853f329858991983db61f64a479c8c8a96473,64,64
True,7627176cb87e4d587d9597f892e17f44b04d16bad0dfd59adfcdc37121204938,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.02,True,1024,5.421010862427522e-20,,synthetic_q1024_p002_qualification_f010,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p002_qualification_f010,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.203125,0.015999999945051968,verified_success,0.02,13614,9ac15cc0bf5d55ffcfa86d195293312551fe3f2597686e886f92459b5cd1c7f8,1,42,9ac15cc0bf5d55ffcfa86d195293312551fe3f2597686e886f92459b5cd1c7f8,True,9a502a89fb299ad8cfed910e0fb853f329858991983db61f64a479c8c8a96473,64,64
True,,12,75,15,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f031,64,166,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f031,1087,qualification,,0.046875,0.0,verified_success,0.01,39567,9a913346ab0450e8e11b0de66436f6e52c969d1f2ca1c1d3319c42a781d2cf23,1,116,9a913346ab0450e8e11b0de66436f6e52c969d1f2ca1c1d3319c42a781d2cf23,True,0a4b9ec48a6c19f9f4e0af9601370a3f073bed5966ea1407e2af49671334c69e,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f031,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f031,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.046875,0.03100000007543713,verified_success,0.01,13614,d7bfe1c72ad03e9c89a6baa39d59eb2bdaa3cb849f55866a392c7f333ea8a0da,1,42,d7bfe1c72ad03e9c89a6baa39d59eb2bdaa3cb849f55866a392c7f333ea8a0da,True,0a4b9ec48a6c19f9f4e0af9601370a3f073bed5966ea1407e2af49671334c69e,64,64
True,,28,75,39,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f000,64,206,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f000,1087,qualification,,0.109375,0.0,verified_success,0.01,58102,7896b17ce531cfc867a77e8a6925a86b64c73b8cd8d19c51219506f697f0e4da,1,169,7896b17ce531cfc867a77e8a6925a86b64c73b8cd8d19c51219506f697f0e4da,True,dcb267dbe1d480cd618cd68286558959d1f6137bd43b6ae011db225b84bcbced,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f000,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f000,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.109375,0.015999999945051968,verified_success,0.01,13614,a8ce87408057b6bbd132698c29363e75874ea39248251831a4af940b3339a7db,1,42,a8ce87408057b6bbd132698c29363e75874ea39248251831a4af940b3339a7db,True,dcb267dbe1d480cd618cd68286558959d1f6137bd43b6ae011db225b84bcbced,64,64
True,,16,75,28,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f025,64,183,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f025,1087,qualification,,0.09375,0.0,verified_success,0.01,47266,95782c55a4ff99f34902edc90a2462439a5505a2f56df673b94076ae5eb8c152,1,138,95782c55a4ff99f34902edc90a2462439a5505a2f56df673b94076ae5eb8c152,True,38bdb5f67dc7fe85eb92a7257936387db84e1f99e63d41a4e8db53ad2c7de7e5,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f025,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f025,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.09375,0.03100000007543713,verified_success,0.01,13614,f53f695bf019804695384e28caed0de9e24ddd9865f2681cdd095db681f504a9,1,42,f53f695bf019804695384e28caed0de9e24ddd9865f2681cdd095db681f504a9,True,38bdb5f67dc7fe85eb92a7257936387db84e1f99e63d41a4e8db53ad2c7de7e5,64,64
True,,20,75,25,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f007,64,184,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f007,1087,qualification,,0.078125,0.0,verified_success,0.01,47954,5c85aa34cf8058e329627bfc0e26866763ab38226630e8e0b7e4f252aca37dd8,1,140,5c85aa34cf8058e329627bfc0e26866763ab38226630e8e0b7e4f252aca37dd8,True,d52a809a3bc99f820e204d5bf0ee9fb736720a580ea00627b01db43f2e86ab13,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f007,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f007,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.078125,0.015999999945051968,verified_success,0.01,13614,a698bf6a2c91ee16dffaf24e337d1f25aa6934e5ec0bc7dfb85da348273f26a2,1,42,a698bf6a2c91ee16dffaf24e337d1f25aa6934e5ec0bc7dfb85da348273f26a2,True,d52a809a3bc99f820e204d5bf0ee9fb736720a580ea00627b01db43f2e86ab13,64,64
True,,8,75,22,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f019,64,169,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f019,1087,qualification,,0.0625,0.0,verified_success,0.01,40607,343134d58a5bd1371c6f1be206b66394ec2404000c08562ce85996097b3b7bce,1,119,343134d58a5bd1371c6f1be206b66394ec2404000c08562ce85996097b3b7bce,True,25b09c23178b68181ae23b3747331b963dc8b191671d8881344fa3eae552c5bc,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f019,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f019,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.0625,0.015000000013969839,verified_success,0.01,13614,78138770df89da66b406cfb3fb6d8904bd24d60023049bd9f2936838406afcf7,1,42,78138770df89da66b406cfb3fb6d8904bd24d60023049bd9f2936838406afcf7,True,25b09c23178b68181ae23b3747331b963dc8b191671d8881344fa3eae552c5bc,64,64
True,,28,75,35,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f024,64,202,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f024,1087,qualification,,0.109375,0.015999999945051968,verified_success,0.01,56370,c1eb39b6c37ad8f266ab7e22db9e339006ca3a0591479bf0dfb87fc371278bfc,1,164,c1eb39b6c37ad8f266ab7e22db9e339006ca3a0591479bf0dfb87fc371278bfc,True,6c6ee3a2c43b4720ed72cad4d123e61c1f1934f2e0af142540332bafb3bdd423,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f024,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f024,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.109375,0.015000000013969839,verified_success,0.01,13614,fb1db64ff14090baf04f839460066ff1488ff227b3188679e02aa48d240de71d,1,42,fb1db64ff14090baf04f839460066ff1488ff227b3188679e02aa48d240de71d,True,6c6ee3a2c43b4720ed72cad4d123e61c1f1934f2e0af142540332bafb3bdd423,64,64
True,,8,75,10,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f009,64,157,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f009,1087,qualification,,0.03125,0.0,verified_success,0.01,35389,a8270bd2bba0128bf346659155f538260565622ef6c4c3121f7f0ccbc2887c75,1,104,a8270bd2bba0128bf346659155f538260565622ef6c4c3121f7f0ccbc2887c75,True,d88814ca568824163e8b77a0a013dd6f165ceb53069f5fafdccb8b021ac1a778,64,64
True,0b9527725cb473fa37aa5676ecbe2b5fd4cef655fc813912f59cf2f9828b4a58,,,,"[""b73a2b73a1d1e63b4ea3817de7e839c8faa5aa0c1ff8687ae13eb1c78093f646"", ""2d3f3e6678c6810b8f00a5f012a6007077ad3ea3856bd5850618890fe8579bf6"", ""3fdd5547e4641ea31d934cc61dfcac75f77059cce1396a9c7d5bfab82a597216"", ""9b53f43d57430dd441b838e679b1aa6090e16eeabdb1389a01f4e0a866a578b5"", ""2d7d059952f5140ae46e988ff82e8d3c0059fb067eb1507be99a0b214d833082"", ""d8d552fe48cb0aa22fdd10494106847446376a2eb0ed152b8b764c9aff16f0d3"", ""ad0f40a8cdaab6a15f49e72ff45aa9160103000fa8cb8dbfd5e9212bf6488564"", ""e60e19441bf35bd7c2f6b8f2a639e34a5ce1ac963e5abfc85b0304a1fd3e75f5"", ""e7d04a21ef7245af5ff3a4f5ff8ca4b9ea9f5711bf21de4d78f9e1e9c455d34b"", ""4e0ed4d1b18b78ad646e73c5c85507aedec193dea84ddadc89195703bcf347e0""]",synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f009,64,384,320,method_specific_not_cross_ranked,gray,ldpc_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f009,3583,qualification,"[""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050"", ""r050""]",0.03125,0.01600000006146729,verified_success,0.01,13614,156b75e474d54030b8507ec61e4ee6fc0ca3c8d4f15d6efcdc82d580fa4e97fe,1,42,156b75e474d54030b8507ec61e4ee6fc0ca3c8d4f15d6efcdc82d580fa4e97fe,True,d88814ca568824163e8b77a0a013dd6f165ceb53069f5fafdccb8b021ac1a778,64,64
True,,16,75,24,,synthetic_p0.01,True,1024,5.421010862427522e-20,,synthetic_q1024_p001_qualification_f002,64,179,,,,cascade_formal_v1,64,7a61ce53d17eb721f1f7ead1b73d46792741cf9b82591734c084441e9eeacffe,synthetic_q1024_p001_qualification_f002,1087,qualification,,0.078125,0.0,verified_success,0.01,45493,c1da74b6d57f4e62064d5bcbd84baa37ead7dae1e35f733b662263fb7cebd7cf,1,133,c1da74b6d57f4e62064d5bcbd84baa37ead7dae1e35f733b662263fb7cebd7cf,True,236faa345a2dc46ca7156f76a9ef1d958f8e133679dedc08e95aaa895286085a,64,64
