attempted,candidate_id,check_count,decoder_p,denominator_included,frame_id,iterations,key_dependent_disclosure_bits_total,policy_sha256,public_control_bits,public_control_bits_total,qualification_role,runtime_s,status,stratum_p,syndrome_disclosure_bits,transcript_event_count,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_008,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.702999999979511,verify_failed,0.3,320,3,ba7cffeff4fa0e0a6094dbb8769c34542be4a23432311886021c9bfcece812d7,True,c221fdab995f744ee0ea23e83ad92bca42749a55e68538e705c371a6cd800fe7,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_009,10,320,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,0,0,development,3.219000000040978,decode_failed,0.3,320,2,016d94dc8039ffcc0226823d1b1112d2470ff96dee9f0397202416198466a3d9,False,,0
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_010,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.687000000034459,verify_failed,0.3,320,3,757bbeeae5804ac00dc32378b283795b213157a0b173ed7c37cf4420d934753a,True,e615b986c89c019626b03acdf21f3c97709bd521baa04b8ea026cbafddd7248c,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_011,3,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.422000000020489,verify_failed,0.3,320,3,b748e66bb32e9e3d072143d181f41ee59486faa62abb8c81e994e2447f6f38e1,True,c250e759a3aa5705bb2de25fa94f76b2cc2355afcc75f0bd449b1214d8c24245,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_012,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.734000000054948,verified_success,0.3,320,3,0821a84c2f7466385441fc777044d11e99afc7e4faeecac449bdd6c3c123ba89,True,022680620ccd5733884072dcef3d36009314ceab89077d3a899c5cffb2af29d3,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_013,8,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,2.7339999999385327,verify_failed,0.3,320,3,3be5b79c96462d69f4c17f1f41525c0ef2bc460076d0e734508b3fa4c642c921,True,7a262208630e08d7e9eed0fe2c7d0d2dbe28d266708999eb48ba3dc9e835aad4,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_014,8,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,2.702999999979511,verify_failed,0.3,320,3,f767a07ee2f89296d3ef258abc06828da09dd34a71e784156ae1ca1f9ace6cf3,True,29773aa50912361601284319b756c07799f1cd0468f054c9fcc4b2fdb65ba1ec,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_015,3,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.422000000020489,verify_failed,0.3,320,3,3df9d4a578739a44c6b9813986500a18e8cbcac123dbe66d8c7ed96ae8eb7f2f,True,667516ec1e01e6ea1dbf818b0b03f959dda0268e4135f04d27c29f6f9fcbacf4,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_016,6,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,2.218999999924563,verify_failed,0.3,320,3,8c1add85f8ac3edebcd8ab0086e59a7da51d70c8211e66a41b8263994e6244aa,True,023f2a5eca0a3e9bd62424701677795827d0bc1ae4360e2d0007d2b358bb0fd8,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_017,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.734000000054948,verify_failed,0.3,320,3,a17bab3a854a3b9210f9eddcd912ac94b25a0f8ed9757ef4039eb4804b689985,True,08a043a3f7e713063655c66ca2bdf533982e18107466595e4d96af519a203529,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_018,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.702999999979511,verify_failed,0.3,320,3,9f0e8da53c599177f5fb88306d6e4817818b7bf8f680536f6c904f5e9cf0172b,True,627e5e849e08c811f9e1d29426a2e560e0807500fb6c74b2dc4b1b2a9928e21f,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_019,5,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.922000000020489,verify_failed,0.3,320,3,de5f1d125106d500489aaeff5782efb77b2086882a125751e7cc4a27952a8f6e,True,0e245cd78b1d0b78745433180cafff974b5b107ff093fe2d63b353d7e0386b9a,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_020,7,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,2.452999999979511,verify_failed,0.3,320,3,772f977c1a02af8d9a43d038e593d1a23688c6e6ba16c07649f58658888c03bd,True,9e2d70c1c0250ee193bfa825dbdca4e8e2b40b5d20020c9940d11f3f58f23477,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_021,4,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.7030000000959262,verify_failed,0.3,320,3,ef9b3f4a09f986d26ec43ea8111cab57085e0bb9f8f65653a3116f81e91d77cf,True,51d2e3b6331e4f8289d7971723a893d546512c928825d98ec332e228b48d1e99,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_022,2,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.1709999999729916,verify_failed,0.3,320,3,ecda99c9a34621a61dda8555a028969dab32860c6d77f67b1d73048b4104e5fb,True,74a66e90e1bc3c26929d4bca1578afffb34236d380bfc68a5079a6497e380094,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_023,5,384,22edf13a00974084014541224419ae2e975137eb1b9de7703f1692554149b93c,703,703,development,1.937999999965541,verify_failed,0.3,320,3,9e5cd907acc34c6f4a1b6b11288cedc0880d6e7236c2aba1edfbb8c7f7197bf0,True,b90a92eb6fb3d024d7d79b76421be8967bbb5e1ab53478687328dcdaf4291aec,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_000,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.422000000020489,verify_failed,0.2,240,3,38e33d325e45e815d539c7761dafe500e6352e495fa60349e6b6e0ca6e3b2c40,True,7760dbdcef9598dee2d16f30a84434f9fe100f455624808ad6166b909185a52d,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_001,6,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.812999999965541,verify_failed,0.2,240,3,779d50d517f6ee95dff75180014f61e2edbeffcb34ccb627495a424eaeba5fae,True,c6e80c7ac2e7db1f8cc1d4aa7d0c2b42d3f7cdb7af070a8e5d4dc1222d133f45,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_002,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.422000000020489,verify_failed,0.2,240,3,f5a31fb8200b8e67cbd6d38373d9db7517dc6c66d0740a6f16977aec10f88b5c,True,221ad77454a737ccc3082401d34eeb4890c42c909c7a7c40acace96d3a88cb43,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_003,6,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.875,verify_failed,0.2,240,3,69a9535d66bfa2f02e2af908c98295970dba588c1500952902212dee1f5f2011,True,371ac70b643c960f525ff16e764859a0d4dc185b366026dad4e9d5fdbe469a42,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_004,2,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.077999999979511,verify_failed,0.2,240,3,c1290b438338f5533defb3824fccfbdf166af73b5064d5232a23b3ffd5ca3408,True,cda2aa94fb223f581083f7e67ab0833d1b39f56c6fcc92a3619e97e0fb41ef91,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_005,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.4690000000409782,verify_failed,0.2,240,3,6eb95510ccf525ad1e6c65ebf411bbbcf1eb152bfbad8ad0bbabcabff476879c,True,214298232350918b2116d1583a840cf97d5adadc30379fbfa76ba026dcd26999,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_006,3,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.25,verify_failed,0.2,240,3,d0254e0d539e4c87985f0a6edb1a73ce5a0675d675b033abfbb5baa2c567250a,True,d54b84fc72990bd6e5ca3a90693cfb9f799c6416620e7257f6c014bb7d5fba93,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_007,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437000000034459,verify_failed,0.2,240,3,9d4f71199abd7e101e39ff65304173ae0eb3495ceb6e015bd49ebe3a990bf54c,True,04f88c56b414943e22fb3d8fc37e57d8bf0f48edde2c9f1e9c5b7b765c5ce53a,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_008,7,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.015999999945052,verify_failed,0.2,240,3,8db7e456d78552b0d0684e0884624610ec7a835896549faed0e0058b6b75d93d,True,41013cb37e755892b2e0c65b7b4f7d930974db47d40475c994b7fcdc911a28eb,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_009,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437999999965541,verify_failed,0.2,240,3,191dca39eea24db3dc1c1ef540de021b2c48c3203a1ca5856163299522a4c635,True,08935acdd8ca33aa6e497b898f9efdadff3428e447e5a52ed5d9e75b303ca99a,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_010,3,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.25,verify_failed,0.2,240,3,acbacddbde4a87541bd08a135d659b1918b3111e9a286e2739ad98278cb5379f,True,64367e1b6757e06b43238206e1685fdd519ad33f1c47bb555a11aa35c8b5de8d,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_011,1,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,0.875,verify_failed,0.2,240,3,74cadf894334a6de9228b30534197ff5da67efd7fa623ce517fc38f996a86e54,True,93ca6746a7e5989b3132ac7c7f0323accc214f5a8e95072667729941d44fda34,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_012,3,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.25,verify_failed,0.2,240,3,40a5e1f84399688082c4e82feaa80bc04df681e83566f6e65a8af5fc9d9a4bf4,True,57ff825772a4e10437052d7fa7f06452a92be9af4ee9b7f468ee519aa6d4cb92,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_013,2,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.062000000034459,verify_failed,0.2,240,3,6d8750cba0553f83d547682bedd0eb37ff38f048c61f67a1cfe789e28797f6a3,True,ab4d1173e43311aaee3c9be3948331e3d8e504bf138fee9cea34d4dfc87197f6,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_014,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437999999965541,verify_failed,0.2,240,3,10b6d788cb9380749e229d9cd4aab81b6be869957d7e1e48bae6a3ba3eb31624,True,aa434075e48158c135cb63915f9d5f87768d021369e2baecc976b3bade708341,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_015,3,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.25,verify_failed,0.2,240,3,2bf4b47981c38678557fd661440a7641eed44e4811b115ab9f17b8dbb07b42ba,True,ef86bf113f9f1054ada4c0fcaef0f1f5d62e3ab476b4019c3e72634645b5e310,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_016,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.4530000000959262,verify_failed,0.2,240,3,164e04be39d66ed556c9d05dba40d9d264058b33544be6c6bb0640f2f53acacc,True,2d30f262a65c04fda69c6358bd3d29ff8386a64b1a0b3f08c87bd1c65fe9a9e5,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_017,5,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.625,verify_failed,0.2,240,3,58f97bd63fc11b85437f2afe609cae67920c393260811a0bb755090359fb18c3,True,d8619f4d14bf9d198a29da249dfcd6cc585fb01ae0c1c3bcfaab3f76a945b79c,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_018,3,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.25,verify_failed,0.2,240,3,38ee93d61cef9be8ab2d61cdd14aa9c0816fb3ac7c5ba9b49c6899060f47f635,True,3709d47c093ee8ac79b7f3137c2003878605dcd688402db1bd54e4f7bc3f7845,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_019,20,240,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,0,0,development,4.530999999959022,decode_failed,0.2,240,2,d580b26ec80367198e134329109586d78a085adcfc33bcebeb1e89fca61fbcbb,False,,0
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_020,6,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.8280000000959262,verify_failed,0.2,240,3,7cc38ae5ca0fb72d44d4a4f56f898efa188b0a2753b43263b7c58bce8bab1022,True,b9cd4fbf3333a9104cca010e1206d6b5a18957a9fb438593df8957449efe6594,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_021,1,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,0.875,verify_failed,0.2,240,3,6c49371a1984e8a41cd4715a40bf71d54fbd996f8f9a78dd5780d7c3167bd26e,True,3bc59aee08b768db0c0b86dd71121e9a7ae4e20d91a212924742dcf1b6b49765,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_022,2,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.0469999999040738,verify_failed,0.2,240,3,3b9c37937606b74f68990dd36e5e31201aa9b73963d3790acb0beb95738aaa3f,True,7142ffbadbb04599999cf1b55086d13daab7749bbb8ebcfb239fb1e8b1a6c7a9,64
True,nbldpc_formal_v2_qc48_damped_l050,24,0.2,True,nbldpc_formal_v2_q1024_p20_development_023,4,304,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437000000034459,verify_failed,0.2,240,3,a5299b26a635a6cdfe83a5e104a3777bbe73bbbc70a5db6a2ef2b6b5707bb523,True,a368cf4cbd41ed546c7b0f66d363b509f980c51c9c05443ebacaeb92ca917391,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_000,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.4690000000409782,verify_failed,0.3,320,3,d130995ded13434cd72135f7bc59ee92bc82dcb362245b528e583120b02c2b31,True,8b521f3788e6bf365bf12bdecd5dbd7870391281f016bf6f1940960f02f1d476,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_001,5,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.952999999979511,verify_failed,0.3,320,3,4df1e1c7d645df62abce4ee5933ed00ea47b87737ef5cbb958f747639961e1f4,True,93e130dd204f2994adc09231fbad07f50d8f5fa602c4d5b3e72723e06c0785fc,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_002,20,320,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,0,0,development,5.765999999945052,decode_failed,0.3,320,2,2a6a86a94e49457ea334a498ec73b7779688912fee5b11e8942328d5fb3c9a1c,False,,0
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_003,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437000000034459,verify_failed,0.3,320,3,a4ac8f108869f7eaded24404bb6c614f76bb65a9f57b1e8f7ba7753dac9dee27,True,9eb66a2dfde5b93eaa7b9a830c5a8279344150733c2a50bd0d186c808b936ab4,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_004,7,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.468999999924563,verify_failed,0.3,320,3,6f4520cae925ef1fd02dcf952ca34099e2a1bd4d9c15ac46f80bd6c022a37c44,True,376f72f5e3ee544727a34168f743b75e9343d4f809f10caf00a91ef1322d5ed1,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_005,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.452999999979511,verify_failed,0.3,320,3,6cb61f401799018a24a9c8332a3605de257fede62f2baaf245be80359e95990a,True,223e51c83affb865d7ba17e6ecbf48d2102f4bbf834f874f2eb98413f4449981,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_006,6,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.2030000000959262,verify_failed,0.3,320,3,64eb1f9b2a9057da828e806f567807a7f16220579ff7cdc287d8b86794f43fc9,True,0a76d3671092f24e2a4d93fd6206e65d288efbdd5774a3c59c04dc8706b0747b,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_007,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.4369999999180436,verify_failed,0.3,320,3,f0c4d11ef80dcf1dd0618a5b352e23e9889509f5e44b207506fa44b56ff5012c,True,eb1c3467451502452096d5db8f89a72c84fb61cf8cb3e317b63859185acce993,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_008,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.6880000000819564,verify_failed,0.3,320,3,cb21bfb119b5613689ac85c0e785e7adafb368d5bf87874dd06f076e249e7a12,True,d2a913dec48a8eb4c856cbd5a980660dc54e8524c3b56709e541859efd5ef625,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_009,13,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,4.015999999945052,verify_failed,0.3,320,3,3da40a9fc383468bdee975e4f8feb97bb590c2a7043d36d0d82ef4ed19b40ef6,True,67a620bf7dc876b8e84782f870967ffd61db5d26f22ed6f7fa75381667d9b3d4,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_010,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.75,verify_failed,0.3,320,3,e9fe9cfa3e3097a9cd11973361a5ff613f00c8081c384c4294718c8f09dcdff5,True,3edd6c80791427b1fd88d1b66d7db815d2cc5df31474987099e4521367e09605,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_011,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437999999965541,verify_failed,0.3,320,3,a7a9a094df812627b88703438e3a4a78323fe248aa3d4e582bf11c6924487775,True,7d4fd8b201932ff4fa07673676ce17684c0ba68627a96be49cff26aef17fd8c7,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_012,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.687999999965541,verified_success,0.3,320,3,e2c8f5dcddd9f991b94a62aeae058f8598fb8d2cf0049cf835f83782a0376c1b,True,b11a60ab68b8a5599931baa0121a78bda773c6a4980ae9f53a096df89f38d38c,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_013,8,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.7820000000065193,verify_failed,0.3,320,3,87f58ce1cb6a81280ababa264b5a2734aa236ba4240f4174fcb661a06a62d837,True,22c0deca089e99846e5d061e674dbfe4150ce94551bff9ece0c2b0df9d955c5b,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_014,8,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.75,verify_failed,0.3,320,3,298128055be12deaec5e712e5ec1a7a1cca9ff5ae1a5c52aa637dbe0d91da3a3,True,c0961e325dd0a695308f42224a721320648aed0eabb00ff06bcddd7aedb07adc,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_015,3,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.437000000034459,verify_failed,0.3,320,3,ccf04f24738327eb87385c060183ae4a92591ec684c02043b9669b33c4f9d49b,True,8074ca9f786c87140582a5830b7eda319a37ae0debc451cd7209ac2ee4fb87f6,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_016,6,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.202999999979511,verify_failed,0.3,320,3,5d46fcc8a87d26de27487c798cc85958bd8a0c07ae123abaa9c8d44630c53f05,True,eae3c94c3eecbac654f3aaed3ecef501b965116167474b6a5049b9196ee9bfd9,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_017,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.6869999999180436,verify_failed,0.3,320,3,9d274710dc521a9f0aa21c0e0824ed5e2e6bda1de2f0d9c461f4cacfdc12773c,True,ef0cc644d52f4c67de6ec9501ad6474ac0702bbb8d2e06acb4662e438d613397,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_018,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.7040000000270084,verify_failed,0.3,320,3,b5b0af59cfa618704dba002a805c5007dd557565eb805e25000f40923f583ba7,True,eb909c3bab6cc749bf1a82d9e1d6fb05129244ae25177445ba11692e4a4f4d36,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_019,5,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.984000000054948,verify_failed,0.3,320,3,7d619ae9832f8fb865d8073c86427c12521d53f0e61960e888c0af092224dda0,True,7396f2cc9613b9c07b93086835c70fc6336687ff0ef70da986f249df610c3a46,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_020,7,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,2.4369999999180436,verify_failed,0.3,320,3,1b02a7b9e6af2961ff1057f644286c1190ed751ec42fd3ab019f4ceed2e4cbaa,True,278d0431d95e693f1652ab8b7226a30592c50c370cc4bdbb58a06d69e1c8e343,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_021,4,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.702999999979511,verify_failed,0.3,320,3,f6949e4c07a6e2e0f45842f344988cf08fa646243aa191f5e609bb59282d2cb4,True,24b1f27a8045527b9c18b05598ea24d7941f2d563f267391c37edc50f22464f6,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_022,2,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.187999999965541,verify_failed,0.3,320,3,bff48ac600d499d1d33004d36879ed7cf722d4399451d36726cc4492f690c337,True,ff23eb9334b013fc180b6496c3b9a3265d77d097a8b501048f45610c99661c9f,64
True,nbldpc_formal_v2_qc48_damped_l050,32,0.3,True,nbldpc_formal_v2_q1024_p30_development_023,5,384,35e16e3726126ad168b12d95cee187bb4d85c323e0cbce0aa1b51e9d4da49892,703,703,development,1.984000000054948,verify_failed,0.3,320,3,4a0d51e5611f1b91fa920799c7fda8f3df96eb038613464f9c831b6e23713cf4,True,ea5c45b1e64178d94139d9135dced33d8b46cd0f1039de6c7edc4f6a295390af,64
