array_sha256,check_count,denominator_included,frame_id,iterations,key_dependent_disclosure_bits_total,policy_sha256,public_control_bits,public_control_bits_total,qualification_role,runtime_s,status,stratum_p,syndrome_disclosure_bits,transcript_event_count,transcript_sha256,verification_invoked,verification_seed_id,verification_tag_bits
0f0babad1267b1b782670c478055fc8535897ad837acf09fbf2446c0f5aa7d51,32,True,nbldpc_formal_v3_q1024_p30_development_003,4,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,6.061999999976251,verified_success,0.3,320,3,37c6ef77d518cc4ac925d4506350267e28b3e5401bf74e35882fa184d5e8e424,True,a62a641c98658b41645207e38b0d19668c94830d1faae6959c106808e5eb0bf0,64
c69af4ce5381c671e9e793fcece0f3293480cdc3e994f9627c319f759ce3d9eb,32,True,nbldpc_formal_v3_q1024_p30_development_004,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,16.28100000001723,decode_failed,0.3,320,2,1a33d01b9f23ff2847e3ae9744da9e2d5972b26035525c198319431d98661c5d,False,,0
3584187a3edfd2fd1424d94687faf7afcbbb03eab724644061eb10754b995acc,32,True,nbldpc_formal_v3_q1024_p30_development_005,8,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,11.047000000020489,verified_success,0.3,320,3,743770f86987b64cd219dfcae89bf101f270cccc6bcec8b236c8f46b14ebfeb9,True,430a18c558af963a9e2073d66ef61e597969a1bce1c888f77f0ce7eeaf7757da,64
2ff0d6593db36ceb0e8e7ab1d77f4dc493237a639ba0aa49f213b6c3d878465f,32,True,nbldpc_formal_v3_q1024_p30_development_006,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,15.71899999998277,decode_failed,0.3,320,2,d34cab4bf1608dc148edd1b938019b2662b305bc2cad2bde8a6d1c1907c75d00,False,,0
e0864d8a9fa29e30a308f99389ebfa4423bce4dacbcadb8248da29dd96a1f666,32,True,nbldpc_formal_v3_q1024_p30_development_007,7,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,9.327999999979511,verified_success,0.3,320,3,3973c28e4f311b240adb2a23ccca1d428ca8b83a4ae655f0afe1e40d785ea908,True,f6bb655b8d964c39835e932aa7997786cc3a36c685f8eab3569bcae2429fc4d2,64
898291cb1e62ab6032716ee26599a7c70546d12123616c40cf9d077685c50cfd,32,True,nbldpc_formal_v3_q1024_p30_development_008,4,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,5.75,verified_success,0.3,320,3,99ac0b5fc29930804dcd298088e1abed9c7e808b43a97c99e162b70fa169a640,True,c5928014e594a8da6ec80b0d1f74340611b87801193e815acbac02c5d28ba23c,64
6b1ddc8fe0b95d582bbcc306a2d192b3a7f5044f181d76824be5c458cab2e072,32,True,nbldpc_formal_v3_q1024_p30_development_009,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,15.547000000020489,decode_failed,0.3,320,2,5f6fb882114d9fa8377ff9176896fcb81951fbbfec7e872991d2d68e3690ea47,False,,0
535270844b3b175b89cd6b0dfb187d173769203c50f0b957bf5bb4e5b6784624,32,True,nbldpc_formal_v3_q1024_p30_development_010,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,14.625,decode_failed,0.3,320,2,18fc1981a8e07c0bd1be48ce48534cb7b7aff83375c99536a719745fe3b3f369,False,,0
6a37ee4b4e5d3dcf7558e105a8d0659ace9497c47a0e70b76516a2c8b5350c20,32,True,nbldpc_formal_v3_q1024_p30_development_011,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,14.530999999959022,decode_failed,0.3,320,2,31cc682b74113d0d75d56703ffa3616ed1835253b49bd66e8abc6ceb863266b0,False,,0
a87ee791e40a5ee71aac28e083e15307dbd1886ce7e82289c39ce4fdbaf91757,32,True,nbldpc_formal_v3_q1024_p30_development_012,5,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,6.625,verified_success,0.3,320,3,6cb0a53c88d206d46ac1cf3840112c144b63995a825523ec0761f73288a9c08d,True,2dc875f5c4f49d84fe3b1e69315d582287b1fd7e48a0bd037be99e14c8407f31,64
933d73abbe1cc68aa9b207e9138a11cbcff638a9f62fd3f64ea65a67b3d991ad,32,True,nbldpc_formal_v3_q1024_p30_development_013,3,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,4.26600000000326,verified_success,0.3,320,3,b02e4d651e0e4833d356586f3bc13e244f48c14cd0be191d5da62c89fad4eebb,True,fee34656b2d8775cf90f9b359db72933ad3bb05bc850d7323e9a684e28d4d820,64
40892d860c89d21121874a22a3d072b0d65262623e22e4fa87c53b157f99bb2e,32,True,nbldpc_formal_v3_q1024_p30_development_014,7,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,8.85899999999674,verified_success,0.3,320,3,7e6b64ee546850aaf7662127aede9817c2602f1491d7b80d46eb2b791ddd5538,True,cfde70e61647f054542f185517220431128292b0c02d5f9869ee44665ce66a4a,64
00c451c933bf2c2328b6d0f5b068ff1c068dfbedba8754751f09fe15b4a7bb93,32,True,nbldpc_formal_v3_q1024_p30_development_015,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,14.625,decode_failed,0.3,320,2,73008d76129ecc13761e6d73762e8c7c348aafff01c590994c20035305f7fdf0,False,,0
c49eda8fa38440d622408f0509efcfeefc70b4943450b1f749965be9bd655078,32,True,nbldpc_formal_v3_q1024_p30_development_016,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,14.48399999999674,decode_failed,0.3,320,2,03bb5b5fcee98f6a649337f8c5d7c87f72d20ec2b44dcb66f50135b9e3024eda,False,,0
671dbdad2a3e81c236f8d0bea6d83fdad63be74eed362f03be03fddfd0bfcab7,32,True,nbldpc_formal_v3_q1024_p30_development_017,3,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,4.26600000000326,verified_success,0.3,320,3,f65f4dd677b21099a6912f6e744bc6d5dfeae16e8edaaf38f0d02da62667e6dd,True,a56ae9de224c4f79e24c662f1c8023cfa3d7db0a0d70eed64e6670879d85fc47,64
ea6b9311cb42c00aa065b8fdcaee67f4e05a1232ca57f6aadacd7a3bb4169e62,32,True,nbldpc_formal_v3_q1024_p30_development_018,5,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,6.562000000034459,verified_success,0.3,320,3,026d384c882fbd743aca3f9ccbe6439514c038e5fdcb6d3d1333191e993f4bd3,True,72c7752328943ecce2b0644cdd6ba372eeb409b6c006ea0e314aaa93e2f25612,64
983ab0e901cb57a0a98752016803cfc8daa0af3fb0285162701e8af81557daab,32,True,nbldpc_formal_v3_q1024_p30_development_019,4,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,5.39100000000326,verified_success,0.3,320,3,425083ef47726ba8d04dc0db2255a1df1b065ae77bddac700b418bc48da20421,True,7ca662dfe2058e21312d63fa591fd6cfc6bc03fad9d439f73bfe19dfa08086e0,64
2606cf0c6465fa02b0df5502eae3898da50ecaa2e35022b220dbee0656506318,32,True,nbldpc_formal_v3_q1024_p30_development_020,8,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,9.952999999979511,verified_success,0.3,320,3,77e5b39990b0c2300eba5c44e1f1697b02f80b54b53202974e98fa8037ca3ddd,True,4b0c65bddf38222871fc6725030199bfc9b879c214f2367fdf90db888c20b8c5,64
0b8731d127cbd654f2399d34ce6b710a4cbc7e5ee28db424109fd3dae6597fc0,32,True,nbldpc_formal_v3_q1024_p30_development_021,12,320,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,0,development,14.64100000000326,decode_failed,0.3,320,2,4919ddde214383c93c90c43436045605f4660cfbbaddd6deddcc5c2b38ad82d8,False,,0
526ec5bbb8dc6424cc6a74f4141f333d67a461c20af39091a4abbfb486ff4627,32,True,nbldpc_formal_v3_q1024_p30_development_022,3,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,4.23399999999674,verified_success,0.3,320,3,b0267679db9241cf9265699ec97d90d94a4b2fa779ad3e80a34d6e49d52543a4,True,3e7d51b71669652675e3ba3072fca3d8a6eb056515afbf1c2f8a03c19ae2421d,64
d01a07c56dec23b2ed3a10ff30ee61ac900ebeefeda78ed353aa2f52610f35d9,32,True,nbldpc_formal_v3_q1024_p30_development_023,6,384,4e88e70ee285fd1a37e2ef62505edbf8411195cf14e2ec9cf0896999cfdac693,0,703,development,7.64100000000326,verified_success,0.3,320,3,342fd0a1febaed2a44765df0e831c63a590851e543ee7f4891a52cd4e5f3b9f0,True,2ec39033c316828865731107997602126e43a50f58dcbf02641562449b73cf07,64
9d3c31a999551053944e62727f400b176c36371e61744344a93747336e96ba7f,32,True,nbldpc_formal_v3_q1024_p20_development_000,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.2179999999934807,verified_success,0.2,320,3,2b2c6b147214c6be104e4d222706a90d40832b3f8684fb0f28f6039c7c55448b,True,0b9bdbab8d97c488b9c0a1e163e0b47a20be707b80f9176e0c76666982b97bf9,64
7abbd0bd684e23883c48ca814cd3b9097d0614406cd531bdb8b1be0abba223c0,32,True,nbldpc_formal_v3_q1024_p20_development_001,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.188000000023749,verified_success,0.2,320,3,05e14852a2fb581345fec5fbacc4132cac9f8e946633a9820807bf8f6735b626,True,0112cfa5887639c332bf6368edda5c1b4edd49b5f09a6f267bbfc3d4226250ee,64
a5d82e5d56b28193f7f81416f0bbc091c161b9e86b5d0107d28d3e7e3f16bdf0,32,True,nbldpc_formal_v3_q1024_p20_development_002,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.344000000040978,verified_success,0.2,320,3,fa9cd1f026f5fe0e295b34abc149f00496a6e1e810f263b5b204bb5be6a2ec1a,True,6f6f6312ad48bc837daad642cf8df56c5434e2e115678c98a70afec1502295d8,64
bc92897b2413a9c58612ef63c35e58d66fd5441369a2956aeebdc1dba8e07d2f,32,True,nbldpc_formal_v3_q1024_p20_development_003,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.014999999955762,verified_success,0.2,320,3,94305edf32603e3652c18040cdcc2cc665927bdb416cb33893665277937e06dd,True,8b58ac0b0c285a69521824e19b38eb26403be7e93d053f7538cdb546159d77a4,64
ff23056da0c398a91dc551900bbf59813c32cad9ad86f26f17f0c4a81b98baba,32,True,nbldpc_formal_v3_q1024_p20_development_004,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.1410000000032596,verified_success,0.2,320,3,e8b85e9a179ab53a339239726c4b36afe99cc5768c3864f3f4e429da5f64ec64,True,ceca719704a47297ac640438b636d4e1aaa2c8d74eea925670bcb0929474fe82,64
bc9934f2e57466386eeb8c86dda3c0a6c53e3e968f14770d84ec549c8dbbfcfc,32,True,nbldpc_formal_v3_q1024_p20_development_005,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.125,verified_success,0.2,320,3,227febfaf6c8361630a6d777a896fee2d7697a4b987ce905a001c73b999385d0,True,8144c3bc40ee9552282467d1d65b6b8fa660f62d06c5fbc9706b07dafb4e4a8c,64
be956c837206a19c16bdc53abce6895c2e4bde740846b4c02d5600388cf782f6,32,True,nbldpc_formal_v3_q1024_p20_development_006,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.125,verified_success,0.2,320,3,8cd44634df24c1119ea00077cb7521d41369b35fb2b7fd3b5ccb0830ceb8a15e,True,bdb8b90aaaea1c8fa95b93d00b2d157d8881ba47566eaa7843f47bf8992ac9e5,64
1afd4397c8a0f8dc004c0aad99b1d7c78eec5c868552694b4d3ff38181f77c57,32,True,nbldpc_formal_v3_q1024_p20_development_007,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.23399999999674,verified_success,0.2,320,3,037b0391d8f161625008807a30e14a98cc19bad9a93cc9c5e5406e860e1b0f62,True,36dc773ef7c68d2c9a603ed134750e95d2637df87797d0f4aca9ec191886a94b,64
c6c5f289bf9a3e344cb23d39dac8021d6d058c5bed5e6663290738589b9a6c5a,32,True,nbldpc_formal_v3_q1024_p20_development_008,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,2.9839999999967404,verified_success,0.2,320,3,74ff09fd4a147a595d104e3bc1c9c330db3b61200006d2cae06595599bdc1143,True,9fc1c6923791bdad013ce3b0e77979fba761d1c3d4157f01f487798675e2b710,64
2d1f41c35a1b3b7fb62136d98e17b2ad41aa2754f38c4e38043ff30646477af8,32,True,nbldpc_formal_v3_q1024_p20_development_009,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.328000000037719,verified_success,0.2,320,3,ccbd3dee7d4ab2536ce8a7a0135ab4b3edd47d8be314aa932075e17060cdc245,True,f991d47c5c2119b73e73ce9dff6d0c38a56f1b15ed73339a27e6856262a56675,64
06a75649b7b4ab93092b6b146539777627467471986b1a46d31208238d7c081b,32,True,nbldpc_formal_v3_q1024_p20_development_010,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.25,verified_success,0.2,320,3,31c1137b9835a49f65f31766beae506c489ea453b81dde70409c5863786a4cb6,True,a333b0ff8ffc9ba654f44e175b5dd58e1b99f59efdbaadc03a3b3e605a7e3589,64
e0afa85e2dbf97135ac838577d8d0cc09a501333dd70d5b869356455e8164560,32,True,nbldpc_formal_v3_q1024_p20_development_011,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.0790000000270084,verified_success,0.2,320,3,4764647e724a058b5d2038ff2312e4e6831da337223e61d718865f870a2023d7,True,24b2395f3d7c263da44f935ff1cf6b84df378b3f05304ba8cada73e32eb4b710,64
3b36160fd10e5f0414c0af26174e64721b536f7fcab32606f64f82708ac1ff7d,32,True,nbldpc_formal_v3_q1024_p20_development_012,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.125,verified_success,0.2,320,3,e90566beab245bb145172f93649fcd3f2835eae0ca250d2190e6b0099de20cb2,True,713d28de5e276cf916e89b4e2be34b2f91e8487308a1040b2d75a73652de889d,64
73815d579bd766e0700f188dd0d1c381a54342a8fcc0590be93f6e43f4dc3dd5,32,True,nbldpc_formal_v3_q1024_p20_development_013,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.155999999959022,verified_success,0.2,320,3,955ac6446484e2713224c32aea8e604866e652797f16c616e4374f7509cf9c99,True,24ea909cd26c352b4a1bad710ccd5f785f0d6975e20446b506b9cf6c34523ae6,64
7ad19eb2b30e878276ee9daf614544714f2c4c60e984247a54b0db0c40b2bcd5,32,True,nbldpc_formal_v3_q1024_p20_development_014,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.360000000044238,verified_success,0.2,320,3,49d04d164398ea11bc95a787c116cff1073905573fe23a7960d8d4861ca84dad,True,19c9b701296df3b56ce5dde4a89a3f57d28f911b51577894971025b70f223d54,64
147593904d469ad0dc6229f3a69093d22e8c0a9f61d96524d46eca8b1bb11da9,32,True,nbldpc_formal_v3_q1024_p20_development_015,3,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.219000000040978,verified_success,0.2,320,3,f2ff039a4571bdfdf7ec0f173502fa24d58a5fe1c4ba98eefc8b112275c4bd44,True,20b071260bd989eb16079d6dfa7dfaae37c01eb2a4361bde50e791a71e3e88ef,64
51f5354ece7f202cd580f42a355e6667eec9c0b8f6c8c5c87a76c71cb4443324,32,True,nbldpc_formal_v3_q1024_p20_development_016,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.51600000000326,verified_success,0.2,320,3,0787fcd815e9fa9d9162c9bb929b41c9ca07946a19082e672340199a04a0ffd3,True,ed2d4a102d446f573e9569719b9fdc5e961e48e8a04b5b5eab82ec6b76a4f2e6,64
856ad3643c7415d643354214f203c5b74cc0dd7f4a83230c78aab7986628fbae,32,True,nbldpc_formal_v3_q1024_p20_development_017,4,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.389999999955762,verified_success,0.2,320,3,55b146ec756c07439c3234f52428887af68e11cf267c177d7e1d60c03e6d7d3e,True,d983ddfb7a58e968e5d00a13ec20e09da250f7412620992767b97081c2ecf206,64
348555a1afaa02ff865391efe6cef99ab9d4481b669e8f91e826cb44321f9fcc,32,True,nbldpc_formal_v3_q1024_p20_development_018,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.047000000020489,verified_success,0.2,320,3,ad7bd670ff2e6b936d1df4fe49cd1051fcc150861219c05e03e1ff47f18ccf12,True,85124909f482847a2c120c626953e171783c23049d3b3389bfa12e44ac83e9e8,64
b1dc0b2fda6fdd7dee12374b7a6314b37d5e08b5c1c1093fda573508bba7665a,32,True,nbldpc_formal_v3_q1024_p20_development_019,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.047000000020489,verified_success,0.2,320,3,a7a6c8eafcf659a8522bbbd5b6ce7862ee319dd96d088a14e31ec39c4e81f8f7,True,d0915ee9b1a98737def1b72323da7e5b873d3bd456b1b6cbb5db0d66eca6c96d,64
3f01f21a0eff05fbeaf8e748aad302a53392330c0e25ea482d6044c320c8efa9,32,True,nbldpc_formal_v3_q1024_p20_development_020,5,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,6.51600000000326,verified_success,0.2,320,3,09b51a739b25fe7a8860a40f5649d01f2516913d614f80558b598e1c36082c05,True,5e1a30bb6b55c5f9016b92d99f6931119967ab717a1169ff7ae4c36b68d97769,64
ccc89e07d2c313c1ef605510c9c5a473c65e761cdaf6af5b7386caa1f69170e1,32,True,nbldpc_formal_v3_q1024_p20_development_021,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.030999999959022,verified_success,0.2,320,3,294f69c059d891170c7fffff603ffa9a75c5ecdfe419b68722e9f442e8bd66d5,True,45e6e718b095b8a47317bfcb1966d68d0be423806ece2d5f3c69750a545956a5,64
a419d063756b8d2c60909fe06b5c7219b435651c053241a871a0f09e9018df9a,32,True,nbldpc_formal_v3_q1024_p20_development_022,12,320,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,0,development,14.48399999999674,decode_failed,0.2,320,2,faeb548a707808b68fe7c4b523d565caedd244cc4463e5ebf8adc79aca0aa8df,False,,0
ea2400bea17457f6b5f71ff7b35d7df23858641d1f329a2cbfc97e51d5c9b16c,32,True,nbldpc_formal_v3_q1024_p20_development_023,2,384,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.094000000040978,verified_success,0.2,320,3,35cc60cb7fc082a3bee5ae095540bfe4e6d52e7e11fef51661acf73c0f261769,True,ad68512be53fc924672256d89ea6b120cf654de85468aeda1c2d9d03a0ddb7d5,64
897405c0221a591fe06be1f9f3e36a1e97f2e5ab9846e6bc2f2fdaef823cb06d,40,True,nbldpc_formal_v3_q1024_p30_development_000,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,4.829000000027008,verified_success,0.3,400,3,9d4fac85286fdbc7ff5a82dcc0ed426b9aac95829af2bffe7762a53bb2673bf0,True,006555b8b5019d243a88dacc93a1ea9ce2679829fad36620ed8a33eb27caacba,64
83ddb6e56d8127f27a1600fcd30c37bf2592892fc356399267202596c2043523,40,True,nbldpc_formal_v3_q1024_p30_development_001,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.186999999976251,verified_success,0.3,400,3,4c2f965a2d1a05ca37edf121a5d1d627b32e32e032000b7ef17ecab47f0a879f,True,b983d7f9c2b12f208aced0a721f6bcec328c1808fede70bdb70eb25e637c3a18,64
4efd5e4b957eead33499afcf0d2d5a6f942d36244f22c41b98c3c3a500e3d681,40,True,nbldpc_formal_v3_q1024_p30_development_002,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.094000000040978,verified_success,0.3,400,3,1c5694d25beee9a449a1ecb9b58cf66347e93f8f85dceaff6dd357d34d0a180c,True,e32d1938d77b08891e1d55db03fa592e3c27770919aaf61e915eb93eed0de425,64
0f0babad1267b1b782670c478055fc8535897ad837acf09fbf2446c0f5aa7d51,40,True,nbldpc_formal_v3_q1024_p30_development_003,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.827999999979511,verified_success,0.3,400,3,8b393ddc80a9b9d053db211837e62bada7ebe2fe163aa44202ae1919cdd8ce13,True,3b6c5d6a994d6e29afaadd6856b858ef527eac13ae4d4b487df0eab0c2bd38fc,64
c69af4ce5381c671e9e793fcece0f3293480cdc3e994f9627c319f759ce3d9eb,40,True,nbldpc_formal_v3_q1024_p30_development_004,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.702999999979511,verified_success,0.3,400,3,d14f8a328341dd1ead88f8cc69f7f718f378d08038e39b5e7ef706aa5c774010,True,136dc25956ad56d5754cb2c38a19aea7e0a412b86466b0e82624b9f1d2240162,64
3584187a3edfd2fd1424d94687faf7afcbbb03eab724644061eb10754b995acc,40,True,nbldpc_formal_v3_q1024_p30_development_005,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.172000000020489,verified_success,0.3,400,3,6d22f70bb568411f6f786210d3a8ef0bcbc18c5fa817f88f2cda69add861d0ef,True,9f278bbe89e290d327b7d026d4021f5cc0290e2c23896bd1bccad1574a2248b3,64
2ff0d6593db36ceb0e8e7ab1d77f4dc493237a639ba0aa49f213b6c3d878465f,40,True,nbldpc_formal_v3_q1024_p30_development_006,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.1560000000172295,verified_success,0.3,400,3,f111556c3a878cb0fc12199a95fd787d754f593dfcbc3175379fc3e67a6239b2,True,7f26efb6a9f8580ee79fb3aa0893c5ba4cfc5e3af81aa84de36a4e9cadadd2ec,64
e0864d8a9fa29e30a308f99389ebfa4423bce4dacbcadb8248da29dd96a1f666,40,True,nbldpc_formal_v3_q1024_p30_development_007,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.186999999976251,verified_success,0.3,400,3,371ea744456c669713760d70d0793842ce31f553c2019bed9dc0efc514b76baa,True,0ee7f293cb3a92ac4fb039230e36531dcb4cce81fc987108cd36b3bfed8255af,64
898291cb1e62ab6032716ee26599a7c70546d12123616c40cf9d077685c50cfd,40,True,nbldpc_formal_v3_q1024_p30_development_008,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.2189999999827705,verified_success,0.3,400,3,b25028e6e53a59f64809b9c5cfa4d630c3196c9c0a3decbc8add13527133d2a0,True,efb9ec069bb22d4addcbdd9c79499b4bea96a0523ee458f3f5448f9c11e87727,64
6b1ddc8fe0b95d582bbcc306a2d192b3a7f5044f181d76824be5c458cab2e072,40,True,nbldpc_formal_v3_q1024_p30_development_009,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.078000000037719,verified_success,0.3,400,3,68e2f29e2cc911532999fe34f4b18d99ed5650ec23b87a505137beb9e0f879bf,True,5b05c1551591ad5bad7b7d99bb23473246f3b8188ca04454b3c18927f3251cc1,64
535270844b3b175b89cd6b0dfb187d173769203c50f0b957bf5bb4e5b6784624,40,True,nbldpc_formal_v3_q1024_p30_development_010,5,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,8.09399999998277,verified_success,0.3,400,3,bcd9cba8091e435fe1f62a69ee2b740fe21938469119c11538f3b9fe93bd04d9,True,8b875282f33c1eb068308717b2c8c950059409b0db26a0cd8587298bcbdbae43,64
6a37ee4b4e5d3dcf7558e105a8d0659ace9497c47a0e70b76516a2c8b5350c20,40,True,nbldpc_formal_v3_q1024_p30_development_011,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.170999999972992,verified_success,0.3,400,3,11a6e98af75bb1d8ff07a4e63f1fa67b2d96bda5d93548b0d0a1afb71505597a,True,fbad63f9fd0f1d71f10dfdaafea767969010da9742682a8fe497edcf3a4d1d3e,64
a87ee791e40a5ee71aac28e083e15307dbd1886ce7e82289c39ce4fdbaf91757,40,True,nbldpc_formal_v3_q1024_p30_development_012,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.047000000020489,verified_success,0.3,400,3,3f2d622f85f1456ddfce6caa0b3705741334adfdde4a807ba693a1bc692fdb82,True,57bc1085efd062077c8f0d84d9b9fa94b69850cc330980b382aed82793fe71a8,64
933d73abbe1cc68aa9b207e9138a11cbcff638a9f62fd3f64ea65a67b3d991ad,40,True,nbldpc_formal_v3_q1024_p30_development_013,2,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,3.7660000000032596,verified_success,0.3,400,3,6337831409f3bfe6da904b79617f55e385af64c55aa42a0beacbb8f586f38dff,True,3386d71062047d53a1951a187a4be2635d87048f806f6870055a0ed396afa5fa,64
40892d860c89d21121874a22a3d072b0d65262623e22e4fa87c53b157f99bb2e,40,True,nbldpc_formal_v3_q1024_p30_development_014,3,464,6193f92af05c1d3a5145cbe31c95a4d20f1eaf5a09970936613c326cc1c59a28,0,703,development,5.172000000020489,verified_success,0.3,400,3,83a181d456503c18fd88f7fad7bcf6349104fff9cd49c357401f5b193f620a3f,True,88f09a8c9dd4e9e89ab6391d7509556e2563bbbec6d84e47855aa847b5e426f3,64
