alice_sha256,attempted,backend_name,backend_version,bob_sha256,calibration_sha256,candidate_ids,dataset_id,denominator_included,dimension,epsilon_ec,failure_reason,frame_id,frame_len_symbols,global_rounds_attempted,key_dependent_disclosure_bits_total,ldpc_syndrome_bits,leakage_comparison_policy,mapping,method,n_pairs,pair_idx_sequence_sha256,plan_frame_id,public_control_bits_total,raw_ser,runtime_s,selection_binding_sha256,status,stratum,terminal_prefix_id,transcript_bytes_len,transcript_bytes_sha256,transcript_first_event_id,transcript_last_event_id,transcript_sha256,verification_check_count,verification_invoked,verification_seed_id,verification_tag_bits,verification_tag_bits_component
b4e19f04d4bbe68320456ce56d3c1eb3554fda90dae2a21d95d177bc4796fe2c,True,ldpc.BpOsdDecoder,2.4.1,01da80662d024638938e3465e950570ec0ea2f886f95596895b9b527d7467f81,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f000,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f000,2623,0.3046875,0.1720000000204891,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,a93371ff1984634a3b53e87c4b120c5e1ffed6cb3ef0892eb38875ed4c415485,1,46,a93371ff1984634a3b53e87c4b120c5e1ffed6cb3ef0892eb38875ed4c415485,4,True,fc7ecd9fa90ff5c47a1dd7b6f24cdec26ec6b3538ddbced23be3d42c80ad3c17,64,64
45b182fd09daa16dcbf02aafc1f06f19be07c63dc9cb83a00b970c297ce73db9,True,ldpc.BpOsdDecoder,2.4.1,8b2a8e8cb8db3535fce044ac5e43679342b37f8b925959b68a2faba54e731dcd,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f004,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f004,2623,0.32421875,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,3497d7acfaee26c3102c14311336b53354a763fe76107dea5530a26e3934fb2a,1,46,3497d7acfaee26c3102c14311336b53354a763fe76107dea5530a26e3934fb2a,4,True,82da40c9eaa4655418215646f9a2edcedcbeeea9911c53ee2d8b4b1fff8bc788,64,64
36ba2c4631d379c393af39c5f4d11b6d1fcbd5f4cdd8b9011a1c3c1c79459e34,True,ldpc.BpOsdDecoder,2.4.1,d264634c76c6ceb66e0884f7ddfd72341811d2cabc5f83c28e55d57b9e5c4748,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f019,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f019,2623,0.26171875,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,d35f63dcc0236b64259cb8a431cca732090e90e6b77d166ca2923065b93a1844,1,46,d35f63dcc0236b64259cb8a431cca732090e90e6b77d166ca2923065b93a1844,4,True,2d2b042491b5e6512d3e6e72f8b81cfe9c13226c90180ad9296d299ca3fced47,64,64
613287a7d04bb16539988e5d38149c117edd609b9bbdd8ab1ea78e464b1ee234,True,ldpc.BpOsdDecoder,2.4.1,3ac9fe11bee674b6a8fdff567153ff00436ec72d88e5fd0dcc4dd22b8bfd12dc,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f017,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f017,2623,0.23828125,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,72df7f2662f41556d02eb9cd35098356ef40975a37fec16bfd2eb1a866a96338,1,46,72df7f2662f41556d02eb9cd35098356ef40975a37fec16bfd2eb1a866a96338,4,True,a7e84f521fd509e84b17441c343a90de359c33000f8476795f2f9ff8f38fe4ef,64,64
c628912015771d8bbc91d0ba05ded66535e8889d9c2c56da3f91650ecdaac7c9,True,ldpc.BpOsdDecoder,2.4.1,1f008c2b58a71844ae4b94cdc5c8bd1d2b433011dc562874ecf6cd3a3407b19a,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f006,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f006,2623,0.265625,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,35fc416bde1a56f104c60c8902e63cfb715c7fc73fabcfdd02f00e26c66ae3be,1,46,35fc416bde1a56f104c60c8902e63cfb715c7fc73fabcfdd02f00e26c66ae3be,4,True,1befad52ab789ecaa2f86effb9e69c319a583d7b7ba158fefae3dae007c744fe,64,64
071dee660c4969e274f940bc91aebafbcc7a3ed06a131532e57395895f397b62,True,ldpc.BpOsdDecoder,2.4.1,4fb67e74a75e14e57f456158e3075ae68cad5037e5dae85a02a8c326de2f1070,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f014,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f014,2623,0.29296875,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,4f69a3b09da576d4a2b79c44083469f53476fb6ba6362de267dfc232233a44af,1,46,4f69a3b09da576d4a2b79c44083469f53476fb6ba6362de267dfc232233a44af,4,True,3efddb37a1942c5d6bec7e100df54f0cb2521bb42b2c221c03ecc49f4a7a6fb3,64,64
c3e9ee9c3c9140c63c22c282dd0ca0b702648d3122214641bff11503eceff852,True,ldpc.BpOsdDecoder,2.4.1,7bd264774becc3ac9d33a16e120fca7198ab79b4f1b852068b915ff02bb15940,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f016,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f016,2623,0.2109375,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,03eeff859834ef820ed44643377f832f55dfa168db8dfc1cc052c492ad6aa2b2,1,46,03eeff859834ef820ed44643377f832f55dfa168db8dfc1cc052c492ad6aa2b2,4,True,efadea502de7a3e0b45450563b6e8aa55a575967685eadeb095075c4b2bea677,64,64
5ed3ee8a3a944025262da1860bb5d833aaed8b709e8c2291233cd0dc7457e20e,True,ldpc.BpOsdDecoder,2.4.1,b4fe52cb8187b65af160e7ec29878801a0e49dd603cb6da83d50ebfb6390fecb,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f005,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f005,2623,0.23046875,0.15700000000651926,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,a0fdd6dca20599a7667e243dc190d7f58c66d3feeb2221b7a611460b4eed1dbc,1,46,a0fdd6dca20599a7667e243dc190d7f58c66d3feeb2221b7a611460b4eed1dbc,4,True,823f11106a0e9aa60e449d1010780d96b72a5633998bf42dc742a8f698154a8e,64,64
cde166d926435835b7bea53c3e4d92d1e667cebfd48639a34ca453e95f251d83,True,ldpc.BpOsdDecoder,2.4.1,126ea4c48aef388e3591707e2ae90b2b62b348f6f80152a3612d379f66ae7fe4,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f023,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f023,2623,0.2109375,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,965b888cc41c579ff35d3d06ca0d92832a6439c1ca8c6ce2a03bcabbbc8eede9,1,46,965b888cc41c579ff35d3d06ca0d92832a6439c1ca8c6ce2a03bcabbbc8eede9,4,True,b8aa6b2ac3dc8ff03c00cc6f6ff796b3838415ca68f98797d043cfb1aabbbec1,64,64
0de0191df5a52e1c9816a3f24d4afd1dc0ada3be4b102847f4acf7e2ba726556,True,ldpc.BpOsdDecoder,2.4.1,dfbff83c2ace543899f0db1d42a7fb2c0ba16ce0640261c0ef7e397b16faba6c,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f011,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f011,2623,0.26171875,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,66beef279862946721825732609135ce9ac3929e3bbd3cafb500956335c1dbc9,1,46,66beef279862946721825732609135ce9ac3929e3bbd3cafb500956335c1dbc9,4,True,37589ff4c4224774904d084f481177f1264a7adf0c40c11d1cfcadfab398c430,64,64
8333cec41fff067e8ccf3cfe3694f0f009c28e72ea4eb22fa01e9cc0d694a226,True,ldpc.BpOsdDecoder,2.4.1,1382508d356dc16b11770b989b9cde6ec66d81488b32a1287413ae43aa3aa593,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f004,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f004,2623,0.203125,0.15600000007543713,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,6f05b5256f4b863954d9680ddc7afcc8d3dc12672a5dd7c2cb7492dead0d8b8d,1,46,6f05b5256f4b863954d9680ddc7afcc8d3dc12672a5dd7c2cb7492dead0d8b8d,4,True,b7a3cb40281fa42302d95131d0b06300756acab98a589cc414d625c7448e9d85,64,64
886799ccd79fdaee927a18aa7c85296a5585e246d00a9aded1dafa0a86fea7f9,True,ldpc.BpOsdDecoder,2.4.1,79209903c1dd5c9d001f0b9b980e45034e3e65b115d9584379e619c9239882b1,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f012,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f012,2623,0.2890625,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,df74fc8fad141c70720ee54adc561e7252a4c17e9828399f0d02141c2acc7c86,1,46,df74fc8fad141c70720ee54adc561e7252a4c17e9828399f0d02141c2acc7c86,4,True,a8e5171220c11ec50cd4e42f8b418d7e0846447c324d30aca4fd6dbec6e074a0,64,64
5004b6968e260a6327b38e6bff57c1a47c236b8b2465f1b08fc48379262871bc,True,ldpc.BpOsdDecoder,2.4.1,e892d4f5acc2d2573e29b40d02e493547a281055290a1b187b55afda077d2a76,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f002,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f002,2623,0.2734375,0.1720000000204891,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,d656580dc3c7dbbe6d68cfe9239c3d544f0eb063f6f046e7bbb1cccb1ae19ada,1,46,d656580dc3c7dbbe6d68cfe9239c3d544f0eb063f6f046e7bbb1cccb1ae19ada,4,True,3bc1bd8a3b89697b46e699abd750b3acd456d34761f92b4a7f6f338283336bdf,64,64
45d23eb57817afc5df0675bef62275e3d6de6496d058b0d841febf30d6d09727,True,ldpc.BpOsdDecoder,2.4.1,dfa4e98b7632c82ca5cc10e36f86d7bc4d78fe7cb6173f67575a3689eb873f06,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_stress_125,True,1024,2.168404344971009e-19,toeplitz_mismatch,stress_125:f006,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,stress_125:f006,2623,0.2578125,0.1559999999590218,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,stress_125,p0875,12948,6a2587feb77fd6ef988dc41ee2c00532127dfdd6139075953215973821581fff,1,46,6a2587feb77fd6ef988dc41ee2c00532127dfdd6139075953215973821581fff,4,True,20f9d4dcdeccf80a152c0cef5ba03a9da3012905c44dc28ab4405a9b003fba21,64,64
c9909bd8070a5be1494085d800e21cc89dc764cbc36ab33cc22f0e925b0bafed,True,ldpc.BpOsdDecoder,2.4.1,ed9e369d75e0035c7e5eaf1087c981b909cffe4e57e8840aaf429768a9213fa0,604aa77dd4e6bbb9539071f4be4a74d8c623a5642cd459272a2dc6dce8b930b6,"[1, 0, 1, 2, 0, 0, 1, 3, 2, 3]",synthetic_calibrated,True,1024,2.168404344971009e-19,toeplitz_mismatch,calibrated:f026,256,4,2304,2240,method_specific_not_cross_ranked,gray,ldpc_formal_v3,256,d7c55fa0323a2b2c7fa6100024f32259243abc6409de18f2010243807fbd4a11,calibrated:f026,2623,0.203125,0.1720000000204891,1319938ff6c989642950d4e3f3dba7ae9d0cbea14eb0c1e3a90d826e4fbc3227,verify_failed,calibrated,p0875,12948,73fdc48a205482df4ee8d916cc1cfb80b7f1fdf9cf8bd0f6885ffe06df5b7940,1,46,73fdc48a205482df4ee8d916cc1cfb80b7f1fdf9cf8bd0f6885ffe06df5b7940,4,True,c450b6b235f5b2658883ba0d6f3fe47910d4eaf8368cf0607bc76685d278b335,64,64
